id , friends
5907,1
5908,1
5909,0
5910,1
5911,0
5912,0
5913,1
5914,0
5915,0
5916,0
5917,0
5918,0
5919,1
5920,1
5921,0
5922,1
5923,0
5924,1
5925,1
5926,1
5927,0
5928,0
5929,1
5930,0
5931,1
5932,0
5933,1
5934,0
5935,1
5936,0
5937,1
5938,1
5939,1
5940,0
5941,1
5942,0
5943,1
5944,0
5945,1
5946,0
5947,1
5948,0
5949,0
5950,1
5951,1
5952,0
5953,1
5954,1
5955,1
5956,0
5957,0
5958,0
5959,1
5960,0
5961,1
5962,0
5963,1
5964,1
5965,1
5966,1
5967,1
5968,1
5969,0
5970,1
5971,0
5972,1
5973,0
5974,0
5975,1
5976,0
5977,1
5978,1
5979,0
5980,1
5981,1
5982,1
5983,1
5984,1
5985,1
5986,1
5987,0
5988,0
5989,1
5990,1
5991,1
5992,0
5993,1
5994,0
5995,0
5996,1
5997,1
5998,1
5999,1
6000,0
6001,1
6002,1
6003,0
6004,0
6005,0
6006,0
6007,1
6008,1
6009,0
6010,0
6011,1
6012,1
6013,0
6014,1
6015,1
6016,1
6017,0
6018,1
6019,1
6020,0
6021,0
6022,0
6023,1
6024,0
6025,0
6026,1
6027,1
6028,1
6029,0
6030,1
6031,0
6032,1
6033,0
6034,0
6035,0
6036,1
6037,1
6038,0
6039,1
6040,1
6041,1
6042,1
6043,1
6044,0
6045,1
6046,1
6047,0
6048,1
6049,1
6050,1
6051,1
6052,0
6053,1
6054,1
6055,1
6056,0
6057,1
6058,0
6059,1
6060,0
6061,0
6062,0
6063,1
6064,0
6065,1
6066,0
6067,1
6068,1
6069,1
6070,1
6071,1
6072,1
6073,1
6074,1
6075,1
6076,0
6077,1
6078,0
6079,1
6080,1
6081,1
6082,0
6083,1
6084,1
6085,1
6086,1
6087,1
6088,0
6089,0
6090,0
6091,1
6092,1
6093,1
6094,0
6095,1
6096,0
6097,0
6098,1
6099,1
6100,1
6101,1
6102,0
6103,0
6104,0
6105,1
6106,0
6107,0
6108,1
6109,0
6110,1
6111,0
6112,0
6113,1
6114,1
6115,1
6116,0
6117,1
6118,0
6119,0
6120,1
6121,1
6122,0
6123,1
6124,1
6125,1
6126,0
6127,0
6128,1
6129,1
6130,1
6131,1
6132,0
6133,1
6134,0
6135,0
6136,1
6137,1
6138,0
6139,1
6140,0
6141,0
6142,0
6143,0
6144,0
6145,1
6146,0
6147,0
6148,1
6149,1
6150,0
6151,1
6152,1
6153,1
6154,0
6155,1
6156,1
6157,1
6158,0
6159,0
6160,0
6161,1
6162,0
6163,1
6164,1
6165,1
6166,1
6167,0
6168,1
6169,0
6170,0
6171,0
6172,1
6173,1
6174,0
6175,1
6176,1
6177,1
6178,1
6179,1
6180,0
6181,1
6182,1
6183,1
6184,1
6185,1
6186,1
6187,1
6188,0
6189,1
6190,1
6191,1
6192,0
6193,1
6194,1
6195,1
6196,1
6197,1
6198,0
6199,0
6200,1
6201,1
6202,0
6203,1
6204,1
6205,0
6206,0
6207,0
6208,0
6209,0
6210,1
6211,1
6212,0
6213,1
6214,1
6215,1
6216,0
6217,1
6218,1
6219,1
6220,0
6221,1
6222,1
6223,1
6224,0
6225,1
6226,1
6227,0
6228,0
6229,1
6230,1
6231,0
6232,1
6233,1
6234,1
6235,1
6236,1
6237,0
6238,0
6239,1
6240,1
6241,0
6242,1
6243,0
6244,1
6245,1
6246,0
6247,1
6248,1
6249,0
6250,0
6251,1
6252,0
6253,1
6254,1
6255,1
6256,0
6257,1
6258,1
6259,1
6260,0
6261,1
6262,1
6263,0
6264,1
6265,1
6266,1
6267,0
6268,1
6269,1
6270,1
6271,0
6272,1
6273,0
6274,0
6275,0
6276,0
6277,1
6278,1
6279,1
6280,1
6281,1
6282,1
6283,1
6284,1
6285,0
6286,1
6287,1
6288,1
6289,0
6290,1
6291,1
6292,0
6293,1
6294,0
6295,1
6296,0
6297,1
6298,1
6299,0
6300,1
6301,1
6302,1
6303,0
6304,1
6305,1
6306,0
6307,1
6308,1
6309,1
6310,1
6311,1
6312,0
6313,1
6314,1
6315,1
6316,1
6317,0
6318,1
6319,0
6320,0
6321,0
6322,1
6323,0
6324,1
6325,0
6326,0
6327,1
6328,0
6329,1
6330,0
6331,1
6332,1
6333,0
6334,1
6335,1
6336,0
6337,1
6338,0
6339,0
6340,1
6341,1
6342,1
6343,0
6344,0
6345,0
6346,1
6347,1
6348,1
6349,0
6350,1
6351,1
6352,0
6353,1
6354,1
6355,1
6356,0
6357,0
6358,0
6359,0
6360,1
6361,1
6362,1
6363,0
6364,0
6365,1
6366,0
6367,0
6368,1
6369,1
6370,1
6371,1
6372,1
6373,1
6374,1
6375,1
6376,0
6377,1
6378,1
6379,1
6380,1
6381,1
6382,1
6383,0
6384,1
6385,1
6386,0
6387,1
6388,0
6389,1
6390,1
6391,1
6392,1
6393,0
6394,0
6395,1
6396,1
6397,1
6398,1
6399,1
6400,1
6401,1
6402,0
6403,0
6404,0
6405,1
6406,0
6407,1
6408,0
6409,1
6410,0
6411,0
6412,0
6413,0
6414,1
6415,0
6416,0
6417,1
6418,1
6419,1
6420,0
6421,1
6422,0
6423,0
6424,1
6425,0
6426,1
6427,1
6428,1
6429,1
6430,1
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,1
6438,1
6439,0
6440,1
6441,0
6442,1
6443,1
6444,1
6445,0
6446,1
6447,0
6448,1
6449,0
6450,0
6451,0
6452,1
6453,1
6454,1
6455,1
6456,1
6457,1
6458,1
6459,1
6460,1
6461,1
6462,0
6463,0
6464,0
6465,0
6466,1
6467,1
6468,1
6469,1
6470,0
6471,1
6472,1
6473,1
6474,1
6475,0
6476,1
6477,1
6478,1
6479,0
6480,0
6481,1
6482,1
6483,1
6484,0
6485,0
6486,1
6487,0
6488,1
6489,0
6490,1
6491,0
6492,0
6493,0
6494,1
6495,0
6496,1
6497,0
6498,0
6499,0
6500,1
6501,1
6502,0
6503,1
6504,1
6505,1
6506,0
6507,1
6508,1
6509,1
6510,1
6511,1
6512,0
6513,0
6514,1
6515,1
6516,0
6517,0
6518,0
6519,0
6520,1
6521,0
6522,0
6523,1
6524,0
6525,1
6526,0
6527,0
6528,0
6529,0
6530,0
6531,1
6532,0
6533,1
6534,0
6535,1
6536,1
6537,0
6538,0
6539,0
6540,0
6541,1
6542,1
6543,1
6544,0
6545,1
6546,1
6547,0
6548,0
6549,0
6550,1
6551,1
6552,1
6553,1
6554,0
6555,1
6556,1
6557,0
6558,1
6559,0
6560,0
6561,0
6562,0
6563,1
6564,0
6565,1
6566,1
6567,1
6568,0
6569,0
6570,1
6571,1
6572,0
6573,1
6574,1
6575,1
6576,0
6577,1
6578,1
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,0
6587,1
6588,1
6589,0
6590,1
6591,1
6592,0
6593,1
6594,0
6595,1
6596,0
6597,1
6598,1
6599,1
6600,0
6601,1
6602,1
6603,1
6604,0
6605,1
6606,0
6607,0
6608,1
6609,1
6610,0
6611,0
6612,0
6613,1
6614,0
6615,1
6616,1
6617,1
6618,1
6619,1
6620,1
6621,0
6622,0
6623,1
6624,1
6625,0
6626,0
6627,1
6628,1
6629,0
6630,1
6631,1
6632,1
6633,1
6634,0
6635,0
6636,1
6637,1
6638,1
6639,0
6640,0
6641,1
6642,0
6643,1
6644,0
6645,1
6646,0
6647,1
6648,0
6649,1
6650,1
6651,1
6652,1
6653,1
6654,1
6655,1
6656,1
6657,1
6658,1
6659,1
6660,0
6661,1
6662,1
6663,0
6664,0
6665,1
6666,0
6667,0
6668,1
6669,0
6670,1
6671,1
6672,0
6673,1
6674,0
6675,0
6676,0
6677,1
6678,0
6679,0
6680,0
6681,1
6682,1
6683,0
6684,1
6685,1
6686,1
6687,0
6688,1
6689,1
6690,1
6691,1
6692,0
6693,1
6694,0
6695,1
6696,1
6697,0
6698,0
6699,1
6700,1
6701,0
6702,0
6703,0
6704,0
6705,0
6706,1
6707,1
6708,0
6709,0
6710,0
6711,1
6712,0
6713,1
6714,0
6715,1
6716,1
6717,1
6718,1
6719,1
6720,1
6721,0
6722,1
6723,1
6724,1
6725,0
6726,0
6727,1
6728,0
6729,1
6730,0
6731,0
6732,0
6733,1
6734,1
6735,1
6736,1
6737,1
6738,1
6739,1
6740,1
6741,1
6742,1
6743,0
6744,0
6745,0
6746,1
6747,0
6748,1
6749,1
6750,1
6751,0
6752,1
6753,0
6754,0
6755,0
6756,1
6757,1
6758,1
6759,1
6760,0
6761,0
6762,1
6763,1
6764,0
6765,0
6766,1
6767,1
6768,0
6769,0
6770,0
6771,1
6772,0
6773,1
6774,1
6775,1
6776,1
6777,1
6778,0
6779,1
6780,0
6781,1
6782,1
6783,1
6784,1
6785,1
6786,1
6787,0
6788,0
6789,1
6790,1
6791,0
6792,1
6793,0
6794,0
6795,0
6796,1
6797,1
6798,1
6799,0
6800,0
6801,1
6802,1
6803,1
6804,1
6805,1
6806,0
6807,0
6808,1
6809,0
6810,1
6811,0
6812,1
6813,1
6814,0
6815,1
6816,1
6817,1
6818,1
6819,1
6820,0
6821,1
6822,1
6823,0
6824,1
6825,0
6826,1
6827,1
6828,1
6829,0
6830,1
6831,0
6832,1
6833,0
6834,1
6835,0
6836,1
6837,0
6838,0
6839,1
6840,1
6841,1
6842,1
6843,0
6844,0
6845,0
6846,1
6847,1
6848,0
6849,1
6850,1
6851,0
6852,1
6853,1
6854,1
6855,1
6856,1
6857,0
6858,1
6859,0
6860,1
6861,1
6862,1
6863,1
6864,1
6865,1
6866,0
6867,0
6868,0
6869,1
6870,0
6871,1
6872,0
6873,1
6874,0
6875,1
6876,0
6877,1
6878,0
6879,1
6880,1
6881,1
6882,1
6883,0
6884,0
6885,1
6886,0
6887,1
6888,0
6889,0
6890,0
6891,1
6892,1
6893,1
6894,0
6895,1
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,1
6903,1
6904,1
6905,0
6906,1
6907,1
6908,0
6909,1
6910,1
6911,0
6912,1
6913,0
6914,0
6915,1
6916,0
6917,0
6918,1
6919,1
6920,0
6921,1
6922,0
6923,1
6924,1
6925,0
6926,1
6927,0
6928,0
6929,1
6930,0
6931,1
6932,0
6933,0
6934,1
6935,0
6936,0
6937,0
6938,0
6939,1
6940,1
6941,1
6942,1
6943,1
6944,0
6945,1
6946,1
6947,0
6948,1
6949,0
6950,0
6951,1
6952,0
6953,0
6954,1
6955,1
6956,0
6957,1
6958,0
6959,0
6960,1
6961,1
6962,0
6963,1
6964,1
6965,1
6966,1
6967,0
6968,1
6969,1
6970,0
6971,0
6972,1
6973,1
6974,1
6975,0
6976,0
6977,1
6978,1
6979,1
6980,1
6981,1
6982,1
6983,0
6984,0
6985,0
6986,1
6987,0
6988,1
6989,0
6990,1
6991,1
6992,0
6993,1
6994,1
6995,1
6996,0
6997,0
6998,1
6999,0
7000,1
7001,0
7002,1
7003,0
7004,0
7005,1
7006,1
7007,0
7008,1
7009,1
7010,0
7011,0
7012,1
7013,0
7014,1
7015,1
7016,0
7017,1
7018,1
7019,0
7020,1
7021,1
7022,1
7023,0
7024,0
7025,1
7026,0
7027,0
7028,1
7029,0
7030,1
7031,0
7032,0
7033,1
7034,1
7035,0
7036,1
7037,1
7038,0
7039,0
7040,0
7041,0
7042,1
7043,1
7044,0
7045,1
7046,0
7047,1
7048,1
7049,0
7050,0
7051,1
7052,1
7053,1
7054,1
7055,0
7056,0
7057,1
7058,1
7059,1
7060,0
7061,1
7062,1
7063,1
7064,0
7065,1
7066,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,0
7073,0
7074,1
7075,1
7076,0
7077,0
7078,1
7079,1
7080,1
7081,1
7082,1
7083,1
7084,1
7085,1
7086,0
7087,1
7088,1
7089,0
7090,1
7091,1
7092,0
7093,1
7094,1
7095,1
7096,1
7097,0
7098,0
7099,0
7100,1
7101,0
7102,0
7103,0
7104,1
7105,0
7106,1
7107,1
7108,0
7109,1
7110,0
7111,1
7112,0
7113,1
7114,1
7115,0
7116,1
7117,0
7118,0
7119,1
7120,1
7121,0
7122,0
7123,0
7124,1
7125,1
7126,1
7127,1
7128,0
7129,0
7130,0
7131,1
7132,0
7133,0
7134,0
7135,0
7136,1
7137,1
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7144,1
7145,1
7146,1
7147,1
7148,1
7149,1
7150,1
7151,1
7152,0
7153,1
7154,0
7155,1
7156,0
7157,1
7158,0
7159,1
7160,0
7161,1
7162,1
7163,1
7164,1
7165,0
7166,1
7167,0
7168,1
7169,1
7170,1
7171,1
7172,1
7173,1
7174,0
7175,0
7176,0
7177,0
7178,0
7179,1
7180,0
7181,0
7182,0
7183,0
7184,1
7185,1
7186,0
7187,1
7188,1
7189,0
7190,0
7191,0
7192,0
7193,1
7194,0
7195,1
7196,1
7197,0
7198,1
7199,1
7200,1
7201,1
7202,0
7203,0
7204,1
7205,0
7206,1
7207,0
7208,0
7209,1
7210,1
7211,0
7212,0
7213,1
7214,1
7215,1
7216,0
7217,1
7218,1
7219,1
7220,1
7221,0
7222,0
7223,1
7224,0
7225,0
7226,0
7227,1
7228,0
7229,1
7230,0
7231,0
7232,0
7233,0
7234,1
7235,1
7236,0
7237,0
7238,0
7239,0
7240,0
7241,1
7242,0
7243,0
7244,1
7245,1
7246,0
7247,1
7248,0
7249,1
7250,1
7251,1
7252,0
7253,1
7254,1
7255,1
7256,0
7257,0
7258,1
7259,1
7260,1
7261,0
7262,1
7263,0
7264,1
7265,0
7266,1
7267,1
7268,0
7269,1
7270,1
7271,0
7272,1
7273,1
7274,1
7275,1
7276,1
7277,1
7278,1
7279,1
7280,1
7281,1
7282,0
7283,1
7284,0
7285,0
7286,0
7287,0
7288,1
7289,1
7290,0
7291,1
7292,1
7293,0
7294,1
7295,1
7296,1
7297,0
7298,1
7299,1
7300,1
7301,1
7302,0
7303,1
7304,0
7305,1
7306,0
7307,0
7308,1
7309,1
7310,1
7311,0
7312,0
7313,0
7314,1
7315,0
7316,1
7317,0
7318,1
7319,0
7320,1
7321,1
7322,0
7323,0
7324,0
7325,1
7326,1
7327,1
7328,0
7329,0
7330,0
7331,1
7332,1
7333,1
7334,1
7335,1
7336,1
7337,0
7338,0
7339,1
7340,1
7341,1
7342,1
7343,0
7344,0
7345,1
7346,1
7347,0
7348,0
7349,1
7350,1
7351,1
7352,1
7353,1
7354,1
7355,0
7356,0
7357,1
7358,0
7359,0
7360,1
7361,1
7362,1
7363,0
7364,0
7365,0
7366,1
7367,1
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,1
7375,0
7376,1
7377,1
7378,1
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,1
7386,1
7387,1
7388,1
7389,1
7390,0
7391,1
7392,1
7393,0
7394,1
7395,0
7396,0
7397,0
7398,0
7399,1
7400,1
7401,0
7402,0
7403,1
7404,0
7405,1
7406,1
7407,0
7408,0
7409,1
7410,1
7411,0
7412,0
7413,1
7414,1
7415,0
7416,0
7417,1
7418,0
7419,1
7420,1
7421,1
7422,0
7423,1
7424,1
7425,0
7426,0
7427,1
7428,0
7429,0
7430,0
7431,0
7432,1
7433,0
7434,1
7435,1
7436,0
7437,1
7438,1
7439,0
7440,0
7441,1
7442,1
7443,1
7444,1
7445,1
7446,0
7447,1
7448,1
7449,1
7450,1
7451,1
7452,0
7453,1
7454,1
7455,1
7456,1
7457,0
7458,1
7459,1
7460,0
7461,1
7462,1
7463,0
7464,1
7465,0
7466,0
7467,0
7468,0
7469,0
7470,1
7471,0
7472,0
7473,0
7474,1
7475,0
7476,1
7477,0
7478,0
7479,1
7480,0
7481,0
7482,0
7483,1
7484,0
7485,1
7486,1
7487,1
7488,1
7489,0
7490,1
7491,1
7492,0
7493,1
7494,1
7495,0
7496,0
7497,1
7498,1
7499,1
7500,1
7501,1
7502,0
7503,0
7504,0
7505,1
7506,1
7507,1
7508,1
7509,0
7510,1
7511,0
7512,1
7513,1
7514,1
7515,1
7516,1
7517,0
7518,0
7519,0
7520,1
7521,0
7522,1
7523,1
7524,0
7525,0
7526,1
7527,0
7528,1
7529,0
7530,0
7531,0
7532,1
7533,0
7534,0
7535,0
7536,0
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,0
7544,0
7545,1
7546,1
7547,1
7548,1
7549,0
7550,0
7551,1
7552,1
7553,1
7554,0
7555,1
7556,1
7557,1
7558,1
7559,0
7560,1
7561,1
7562,0
7563,1
7564,0
7565,1
7566,1
7567,1
7568,0
7569,0
7570,0
7571,0
7572,0
7573,0
7574,0
7575,1
7576,1
7577,1
7578,1
7579,1
7580,0
7581,1
7582,1
7583,0
7584,1
7585,0
7586,0
7587,1
7588,1
7589,0
7590,1
7591,1
7592,1
7593,0
7594,0
7595,0
7596,1
7597,1
7598,1
7599,0
7600,0
7601,1
7602,1
7603,0
7604,0
7605,0
7606,1
7607,0
7608,1
7609,1
7610,1
7611,1
7612,0
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,1
7622,0
7623,0
7624,0
7625,1
7626,1
7627,0
7628,0
7629,1
7630,0
7631,0
7632,1
7633,1
7634,1
7635,0
7636,0
7637,1
7638,1
7639,0
7640,0
7641,1
7642,0
7643,1
7644,1
7645,1
7646,0
7647,0
7648,0
7649,1
7650,0
7651,1
7652,0
7653,1
7654,1
7655,1
7656,1
7657,1
7658,1
7659,0
7660,1
7661,1
7662,0
7663,1
7664,0
7665,0
7666,1
7667,1
7668,1
7669,0
7670,1
7671,1
7672,1
7673,0
7674,1
7675,1
7676,1
7677,1
7678,0
7679,1
7680,1
7681,0
7682,1
7683,1
7684,0
7685,1
7686,0
7687,1
7688,1
7689,1
7690,1
7691,1
7692,1
7693,0
7694,1
7695,1
7696,0
7697,0
7698,1
7699,1
7700,1
7701,1
7702,0
7703,0
7704,1
7705,0
7706,1
7707,1
7708,0
7709,0
7710,1
7711,1
7712,1
7713,0
7714,1
7715,1
7716,1
7717,1
7718,1
7719,0
7720,1
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,1
7729,0
7730,0
7731,0
7732,1
7733,1
7734,0
7735,0
7736,0
7737,1
7738,1
7739,1
7740,1
7741,1
7742,1
7743,1
7744,0
7745,1
7746,0
7747,0
7748,1
7749,1
7750,0
7751,1
7752,1
7753,0
7754,0
7755,1
7756,0
7757,0
7758,0
7759,0
7760,0
7761,1
7762,1
7763,0
7764,0
7765,0
7766,0
7767,1
7768,0
7769,1
7770,1
7771,0
7772,1
7773,0
7774,1
7775,1
7776,1
7777,1
7778,0
7779,0
7780,1
7781,1
7782,1
7783,1
7784,1
7785,1
7786,0
7787,1
7788,1
7789,1
7790,1
7791,1
7792,1
7793,1
7794,1
7795,0
7796,1
7797,1
7798,1
